accuracy,loss,val_accuracy,val_loss
0.3333333432674408,1.100022792816162,0.3333333432674408,1.0986350774765015
0.3333333432674408,1.0986024141311646,0.3333333432674408,1.0985037088394165
0.3333333432674408,1.098225474357605,0.3333333432674408,1.098353624343872
0.3333333432674408,1.0980507135391235,0.3333333432674408,1.0982215404510498
0.3333333432674408,1.0979275703430176,0.3333333432674408,1.0981085300445557
0.3333333432674408,1.0978878736495972,0.3333333432674408,1.0979753732681274
0.3499999940395355,1.0979787111282349,0.36666667461395264,1.0978577136993408
0.36666667461395264,1.0972188711166382,0.4000000059604645,1.097748041152954
0.3499999940395355,1.0977505445480347,0.4000000059604645,1.097562551498413
0.3499999940395355,1.0981559753417969,0.4000000059604645,1.0973668098449707
0.33888888359069824,1.098103642463684,0.3333333432674408,1.0972449779510498
0.3444444537162781,1.0969877243041992,0.3499999940395355,1.0970395803451538
0.35555556416511536,1.0968735218048096,0.4000000059604645,1.0968174934387207
0.4055555462837219,1.0968611240386963,0.4000000059604645,1.0966150760650635
0.4055555462837219,1.0965505838394165,0.4000000059604645,1.0963637828826904
0.41111111640930176,1.0965287685394287,0.4166666567325592,1.096090316772461
0.4055555462837219,1.095993995666504,0.4166666567325592,1.0958081483840942
0.4333333373069763,1.0956268310546875,0.4166666567325592,1.09552800655365
0.41111111640930176,1.095390796661377,0.4166666567325592,1.0952023267745972
0.4055555462837219,1.0957951545715332,0.4166666567325592,1.0948764085769653
0.4000000059604645,1.0950534343719482,0.4166666567325592,1.094531774520874
0.4055555462837219,1.0948801040649414,0.4166666567325592,1.0941660404205322
0.41111111640930176,1.0939860343933105,0.4166666567325592,1.093766450881958
0.39444443583488464,1.0941925048828125,0.4166666567325592,1.0933570861816406
0.4055555462837219,1.0936583280563354,0.4166666567325592,1.0929278135299683
0.4166666567325592,1.0926016569137573,0.4166666567325592,1.0924322605133057
0.4166666567325592,1.0927369594573975,0.4166666567325592,1.0919404029846191
0.4166666567325592,1.0924715995788574,0.4166666567325592,1.0913257598876953
0.41111111640930176,1.0927107334136963,0.4166666567325592,1.0907081365585327
0.4166666567325592,1.0910547971725464,0.4166666567325592,1.0900954008102417
0.4166666567325592,1.0902336835861206,0.4166666567325592,1.0894521474838257
0.42222222685813904,1.0894367694854736,0.4166666567325592,1.0887799263000488
0.4166666567325592,1.090069055557251,0.4166666567325592,1.0881251096725464
0.4166666567325592,1.0862871408462524,0.4166666567325592,1.0873810052871704
0.4166666567325592,1.0862287282943726,0.4166666567325592,1.0865848064422607
0.4055555462837219,1.0858169794082642,0.4166666567325592,1.085715651512146
0.41111111640930176,1.0847605466842651,0.4166666567325592,1.0848653316497803
0.41111111640930176,1.084250569343567,0.4166666567325592,1.0840235948562622
0.4166666567325592,1.0857723951339722,0.4166666567325592,1.0831618309020996
0.41111111640930176,1.0851880311965942,0.4166666567325592,1.0823613405227661
0.41111111640930176,1.0816175937652588,0.4166666567325592,1.081488847732544
0.4055555462837219,1.081574559211731,0.4166666567325592,1.0806025266647339
0.42222222685813904,1.0810883045196533,0.4166666567325592,1.079766035079956
0.4166666567325592,1.0792255401611328,0.4166666567325592,1.0789321660995483
0.4166666567325592,1.0819755792617798,0.4166666567325592,1.0782078504562378
0.4166666567325592,1.083106517791748,0.4166666567325592,1.0775511264801025
0.4166666567325592,1.0755255222320557,0.4166666567325592,1.0768262147903442
0.4166666567325592,1.0773786306381226,0.4166666567325592,1.0761048793792725
0.4166666567325592,1.075753092765808,0.4166666567325592,1.0753707885742188
0.41111111640930176,1.0745657682418823,0.4166666567325592,1.0746276378631592
0.41111111640930176,1.0755325555801392,0.4166666567325592,1.0739343166351318
0.4166666567325592,1.0702751874923706,0.4166666567325592,1.0732078552246094
0.4166666567325592,1.0740313529968262,0.4166666567325592,1.0725293159484863
