accuracy,loss,val_accuracy,val_loss
0.33888888359069824,1.2569442987442017,0.3333333432674408,1.1074894666671753
0.33888888359069824,1.1700352430343628,0.3333333432674408,1.106153964996338
0.28333333134651184,1.1815625429153442,0.3333333432674408,1.102843999862671
0.28333333134651184,1.1319273710250854,0.3333333432674408,1.0998480319976807
0.35555556416511536,1.115074634552002,0.3333333432674408,1.0994758605957031
0.4000000059604645,1.0985296964645386,0.3333333432674408,1.101185917854309
0.30000001192092896,1.1045962572097778,0.3333333432674408,1.1005222797393799
0.2888889014720917,1.1079975366592407,0.3333333432674408,1.1000187397003174
0.35555556416511536,1.0979176759719849,0.3333333432674408,1.1010336875915527
0.2888889014720917,1.110120415687561,0.3333333432674408,1.0994237661361694
0.36666667461395264,1.0990740060806274,0.3333333432674408,1.0996307134628296
0.33888888359069824,1.101372241973877,0.3333333432674408,1.102602243423462
0.3055555522441864,1.1036533117294312,0.3333333432674408,1.0993194580078125
0.33888888359069824,1.1005538702011108,0.3333333432674408,1.0991421937942505
0.33888888359069824,1.098357081413269,0.3333333432674408,1.0986183881759644
0.33888888359069824,1.0987062454223633,0.3333333432674408,1.0986162424087524
0.3611111044883728,1.0985223054885864,0.3333333432674408,1.0986156463623047
0.3333333432674408,1.098601222038269,0.3333333432674408,1.0986157655715942
0.3333333432674408,1.0986710786819458,0.3333333432674408,1.0986162424087524
0.3333333432674408,1.0986156463623047,0.3333333432674408,1.0986175537109375
0.3333333432674408,1.098578691482544,0.3333333432674408,1.0986193418502808
0.3333333432674408,1.0986438989639282,0.3333333432674408,1.0986213684082031
0.3333333432674408,1.0986196994781494,0.3333333432674408,1.0986233949661255
0.3333333432674408,1.0986247062683105,0.3333333432674408,1.098625659942627
0.3333333432674408,1.0986202955245972,0.3333333432674408,1.098628282546997
0.3333333432674408,1.0986263751983643,0.3333333432674408,1.0986307859420776
0.3333333432674408,1.0986253023147583,0.3333333432674408,1.0986331701278687
0.3333333432674408,1.0986299514770508,0.3333333432674408,1.0986350774765015
0.3333333432674408,1.0986369848251343,0.3333333432674408,1.098637342453003
0.3333333432674408,1.0986357927322388,0.3333333432674408,1.0986391305923462
0.3333333432674408,1.098639965057373,0.3333333432674408,1.0986411571502686
0.3333333432674408,1.0986403226852417,0.3333333432674408,1.0986436605453491
