accuracy,loss,val_accuracy,val_loss
0.3444444537162781,1.2916122674942017,0.3333333432674408,1.1043357849121094
0.35555556416511536,1.1355791091918945,0.3333333432674408,1.100989580154419
0.32777777314186096,1.1190993785858154,0.3499999940395355,1.1001417636871338
0.3333333432674408,1.129783272743225,0.3333333432674408,1.099225640296936
0.3499999940395355,1.1082732677459717,0.3333333432674408,1.1029472351074219
0.3499999940395355,1.1084973812103271,0.3333333432674408,1.1049898862838745
0.2944444417953491,1.1137012243270874,0.3333333432674408,1.0994657278060913
0.32777777314186096,1.1020984649658203,0.3333333432674408,1.100063681602478
0.4166666567325592,1.0908582210540771,0.3333333432674408,1.0992271900177002
0.3166666626930237,1.1119163036346436,0.3333333432674408,1.0993340015411377
0.3055555522441864,1.1073555946350098,0.3333333432674408,1.0989407300949097
0.3333333432674408,1.0975128412246704,0.3333333432674408,1.0985424518585205
0.3499999940395355,1.1068071126937866,0.3333333432674408,1.0986955165863037
0.32777777314186096,1.0963177680969238,0.3499999940395355,1.0992861986160278
0.32777777314186096,1.1124991178512573,0.3166666626930237,1.0990718603134155
0.36666667461395264,1.1036702394485474,0.3333333432674408,1.1012635231018066
0.28333333134651184,1.1129789352416992,0.3499999940395355,1.098907470703125
0.25,1.1099612712860107,0.3166666626930237,1.0980944633483887
0.33888888359069824,1.0954896211624146,0.3333333432674408,1.0995687246322632
0.3333333432674408,1.1025595664978027,0.3333333432674408,1.0987566709518433
0.36666667461395264,1.0919756889343262,0.36666667461395264,1.0981570482254028
0.31111112236976624,1.0991898775100708,0.3499999940395355,1.0978507995605469
0.3499999940395355,1.0962812900543213,0.3499999940395355,1.0980409383773804
0.30000001192092896,1.1150187253952026,0.3333333432674408,1.0974031686782837
0.3055555522441864,1.103750228881836,0.3499999940395355,1.098105549812317
0.3333333432674408,1.1014350652694702,0.3166666626930237,1.0987930297851562
0.35555556416511536,1.0953845977783203,0.38333332538604736,1.0968666076660156
0.3444444537162781,1.0997813940048218,0.3166666626930237,1.100054383277893
0.3166666626930237,1.1121445894241333,0.38333332538604736,1.0966739654541016
0.36666667461395264,1.0917654037475586,0.38333332538604736,1.098217487335205
0.32777777314186096,1.1092275381088257,0.38333332538604736,1.0968340635299683
0.2888889014720917,1.1093226671218872,0.3333333432674408,1.0977474451065063
0.3499999940395355,1.0983773469924927,0.36666667461395264,1.0956674814224243
0.27222222089767456,1.1054881811141968,0.38333332538604736,1.0966821908950806
